"time,linear_x,linear_y,linear_z,rotation_x,rotation_y,rotation_z"
"1326.3,-64.21988158,-0.164321637,-1.773866178,-0.098719272,0.764181361,-0.254087653"
"1326.4,-64.2177698,-0.14611568,-1.733126492,-0.232762628,0.740028051,-0.263996977"
"1326.5,-64.21515087,-0.127526073,-1.693998107,-0.365849051,0.709204208,-0.271872372"
"1326.6,-64.21204045,-0.108668979,-1.656786579,-0.497074434,0.671944886,-0.277701004"
"1326.7,-64.20847197,-0.089658157,-1.621781025,-0.625545223,0.628554295,-0.281489865"
"1326.8,-64.20448084,-0.070595258,-1.589254229,-0.750381444,0.579391394,-0.283258857"
"1326.9,-64.20011079,-0.051542205,-1.559459748,-0.87068877,0.52483291,-0.28301281"
"1327,-64.19542053,-0.032502216,-1.532625692,-0.985530023,0.465247247,-0.280718267"
"1327.1,-64.19050689,-0.013429664,-1.508948712,-1.093929821,0.401002434,-0.276307752"
"1327.2,-64.18542995,0.005733243,-1.488590971,-1.194918117,0.332505775,-0.269712618"
"1327.3,-64.18026802,0.025014436,-1.471681372,-1.287592578,0.260248403,-0.260904742"
"1327.4,-64.175065,0.044387915,-1.458319128,-1.371165599,0.184827133,-0.249923025"
"1327.5,-64.1698606,0.063774407,-1.448577006,-1.444979239,0.106935916,-0.236874856"
"1327.6,-64.16466659,0.083053815,-1.442502097,-1.508499572,0.027342898,-0.221923878"
"1327.7,-64.15949679,0.102070895,-1.440115391,-1.561312515,-0.053123921,-0.205282443"
"1327.8,-64.15435185,0.120627249,-1.441412647,-1.60313942,-0.133574981,-0.187218287"
"1327.9,-64.14921172,0.138471837,-1.446367465,-1.633858836,-0.213055945,-0.168064675"
"1328,-64.14405016,0.155309553,-1.454935914,-1.653510891,-0.290566706,-0.148214331"
"1328.1,-64.13882532,0.170836841,-1.467059262,-1.662264099,-0.365113018,-0.128085217"
"1328.2,-64.13353832,0.184792993,-1.482663134,-1.660350258,-0.435775754,-0.108067453"
"1328.3,-64.12818548,0.197002031,-1.501653127,-1.648000209,-0.501768108,-0.088475576"
"1328.4,-64.12281105,0.207386237,-1.523909588,-1.625407544,-0.562457327,-0.06952719"
"1328.5,-64.11746949,0.215951963,-1.549284384,-1.592730852,-0.617352625,-0.05135083"
"1328.6,-64.11223411,0.222764223,-1.577601153,-1.550117515,-0.666079568,-0.034007372"
"1328.7,-64.10718246,0.22792782,-1.608656898,-1.497723881,-0.70836212,-0.017507214"
"1328.8,-64.10238144,0.231576241,-1.642223635,-1.435724973,-0.7440132,-0.001819575"
"1328.9,-64.09791081,0.233855064,-1.678049279,-1.364328046,-0.77291792,0.013113354"
"1329,-64.09383403,0.234887829,-1.715859908,-1.283810254,-0.794994853,0.027343739"
"1329.1,-64.09019239,0.234731029,-1.755366067,-1.194579702,-0.810143999,0.040871078"
"1329.2,-64.08697565,0.233346143,-1.796272867,-1.097228269,-0.818215468,0.053607403"
"1329.3,-64.08418208,0.230617998,-1.838290464,-0.992531501,-0.819033917,0.065386628"
"1329.4,-64.08178513,0.226424353,-1.881139776,-0.881373213,-0.812483712,0.076028356"
"1329.5,-64.07979066,0.220726832,-1.924549625,-0.764619614,-0.798617201,0.085430145"
"1329.6,-64.07824992,0.213631949,-1.968247224,-0.643008149,-0.777724773,0.093637731"
"1329.7,-64.07723707,0.205384626,-2.011947837,-0.517112395,-0.750321573,0.100850491"
"1329.8,-64.07684481,0.196295928,-2.055350568,-0.387402327,-0.71705471,0.10735698"
"1329.9,-64.07714266,0.186646253,-2.098143354,-0.254360727,-0.678581802,0.113437489"
"1330,-64.07814933,0.176617192,-2.140014463,-0.118586305,-0.635485229,0.119287493"
"1330.1,-64.07987136,0.166281748,-2.180664375,0.019169946,-0.588257033,0.124996984"
"1330.2,-64.08227879,0.155641377,-2.219812535,0.158038358,-0.537339413,0.13058005"
"1330.3,-64.08532635,0.144671658,-2.257197982,0.297091831,-0.483174092,0.136018562"
"1330.4,-64.08896814,0.13334169,-2.292577446,0.435384245,-0.426219065,0.14128313"
"1330.5,-64.09316593,0.121602671,-2.325725251,0.571946648,-0.366927874,0.146322182"
"1330.6,-64.09784433,0.109370258,-2.356437022,0.705764514,-0.305722015,0.151041336"
"1330.7,-64.1029288,0.096531565,-2.384534776,0.835778552,-0.242993665,0.155304908"
"1330.8,-64.10835185,0.082985944,-2.409869177,0.960933231,-0.179149178,0.158972906"
"1330.9,-64.11405867,0.068698422,-2.432316679,1.080255355,-0.114667097,0.161955631"
"1331,-64.12001386,0.053729984,-2.451772072,1.192917618,-0.050127219,0.164249961"
"1331.1,-64.1262252,0.038222011,-2.468141856,1.298246819,0.01381556,0.165931028"
"1331.2,-64.13266977,0.022342525,-2.481342202,1.395672744,0.076502648,0.167102286"
"1331.3,-64.13932708,0.006226471,-2.491302566,1.484651646,0.137348701,0.167833903"
"1331.4,-64.14614235,-0.010056199,-2.497973162,1.564611924,0.195883542,0.168125026"
"1331.5,-64.15306435,-0.026491479,-2.501330652,1.634949425,0.251743644,0.167906514"
"1331.6,-64.16001347,-0.043083904,-2.501380057,1.695068537,0.304629532,0.167075445"
"1331.7,-64.16693363,-0.05981618,-2.498152849,1.744438318,0.354259527,0.165536625"
"1331.8,-64.17377611,-0.076625098,-2.491702231,1.782635084,0.400343187,0.163230716"
"1331.9,-64.18050712,-0.093397058,-2.482098977,1.809361721,0.442577822,0.160143177"
"1332,-64.18710051,-0.109975453,-2.469428417,1.824448328,0.480658715,0.156300728"
"1332.1,-64.19354589,-0.126172499,-2.45378828,1.827845493,0.514293714,0.151762855"
"1332.2,-64.19982642,-0.141784699,-2.435286869,1.819609993,0.543221433,0.14660917"
"1332.3,-64.20593487,-0.156614927,-2.414042235,1.799881418,0.567236912,0.140919703"
"1332.4,-64.21183652,-0.170498197,-2.390182959,1.768846639,0.586220836,0.134749934"
"1332.5,-64.21750033,-0.183320692,-2.363850748,1.726709175,0.600159171,0.12811067"
"1332.6,-64.22287593,-0.195019819,-2.33520323,1.673676278,0.609139749,0.120965839"
"1332.7,-64.22790029,-0.205563664,-2.304414842,1.60997772,0.613323133,0.113252167"
"1332.8,-64.23253456,-0.214922792,-2.271674792,1.53590069,0.612904997,0.104909078"
"1332.9,-64.23673277,-0.223053932,-2.23718277,1.451817753,0.608092275,0.095899291"
"1333,-64.24045722,-0.229906826,-2.201145127,1.358185358,0.599107962,0.086206479"
"1333.1,-64.24367926,-0.235446694,-2.16377362,1.255515875,0.586213845,0.07581512"
"1333.2,-64.2463569,-0.239671697,-2.125286912,1.14434793,0.569726409,0.064692217"
"1333.3,-64.24844212,-0.242608588,-2.085912315,1.025238929,0.550006372,0.052789732"
"1333.4,-64.2499025,-0.244287999,-2.045885126,0.898790356,0.527423686,0.040068891"
"1333.5,-64.25072005,-0.244719642,-2.005444677,0.765681121,0.502323114,0.026527756"
"1333.6,-64.25088332,-0.243889599,-1.964829167,0.626679141,0.475017725,0.012208211"
"1333.7,-64.25038827,-0.241785599,-1.924272653,0.482613269,0.445815305,-0.002826299"
"1333.8,-64.24922436,-0.238432069,-1.884006147,0.334321191,0.415056989,-0.018526793"
"1333.9,-64.24738265,-0.23390617,-1.844261592,0.182610323,0.383132044,-0.034879628"
"1334,-64.2448396,-0.228318673,-1.805274887,0.028262612,0.350450443,-0.051892616"
"1334.1,-64.24158563,-0.221769489,-1.767284766,-0.127919104,0.317385764,-0.06955275"
"1334.2,-64.23765383,-0.214307691,-1.730527181,-0.285056478,0.284225169,-0.087783979"
"1334.3,-64.23307376,-0.205922464,-1.695228336,-0.442173293,0.251157368,-0.106433771"
"1334.4,-64.22791818,-0.196567074,-1.661600542,-0.598219931,0.21830109,-0.125294444"
"1334.5,-64.22223572,-0.186191531,-1.629842276,-0.752121328,0.185743579,-0.144137469"
"1334.6,-64.21609702,-0.174753432,-1.600140788,-0.90280608,0.153552404,-0.162729044"
"1334.7,-64.20958624,-0.162196189,-1.572672395,-1.049192189,0.121748682,-0.180812383"
"1334.8,-64.20279196,-0.148415452,-1.547598367,-1.190143387,0.090266973,-0.198073778"
"1334.9,-64.19582217,-0.133250834,-1.525057158,-1.324446358,0.058947401,-0.214129926"
"1335,-64.18880611,-0.116527566,-1.505158405,-1.450848827,0.027588558,-0.228564997"
"1335.1,-64.18182916,-0.098136801,-1.487983661,-1.568164689,-0.003953558,-0.241011789"
"1335.2,-64.17494381,-0.078110737,-1.473594829,-1.675395031,-0.035674155,-0.251235702"
"1335.3,-64.16816301,-0.056644728,-1.46204661,-1.771798775,-0.06739331,-0.259170994"
"1335.4,-64.16147343,-0.034048306,-1.453395087,-1.856869315,-0.098815302,-0.264884901"
"1335.5,-64.15485439,-0.010651111,-1.447698124,-1.930232163,-0.129640966,-0.268489267"
"1335.6,-64.14831246,0.013282091,-1.445006607,-1.991527135,-0.159666984,-0.270052286"
"1335.7,-64.14189563,0.037580646,-1.445353292,-2.040343778,-0.188816618,-0.269560673"
"1335.8,-64.1356568,0.062132053,-1.448744555,-2.07624624,-0.217091693,-0.266948419"
"1335.9,-64.12963407,0.086812654,-1.455160591,-2.098857368,-0.244485501,-0.262165232"
"1336,-64.12385313,0.111433376,-1.464562159,-2.107946002,-0.270915478,-0.255236752"
"1336.1,-64.11831996,0.135732771,-1.476898145,-2.103461556,-0.296213698,-0.246280186"
"1336.2,-64.11301933,0.15941332,-1.492109779,-2.085505202,-0.32016968,-0.23547384"
"1336.3,-64.10794331,0.182189277,-1.510129211,-2.054272881,-0.342585827,-0.223009865"
"1336.4,-64.10311314,0.20381194,-1.530875238,-2.010011334,-0.363305446,-0.209065714"
"1336.5,-64.09851857,0.224062166,-1.554250308,-1.953019169,-0.382200791,-0.193808179"
"1336.6,-64.09417996,0.242727513,-1.580141662,-1.883674606,-0.399143929,-0.177415978"
"1336.7,-64.09009523,0.259593315,-1.608424738,-1.802455546,-0.413994841,-0.160091243"
"1336.8,-64.0862695,0.274463543,-1.638966355,-1.709920463,-0.426626049,-0.142041374"
"1336.9,-64.0827287,0.287200335,-1.67162348,-1.606656434,-0.436969596,-0.123438434"
"1337,-64.07950305,0.297753553,-1.706238529,-1.493225668,-0.445051044,-0.1043844"
"1337.1,-64.07665798,0.30615473,-1.742633792,-1.370150782,-0.450980262,-0.084909944"
"1337.2,-64.07425021,0.312473806,-1.780609526,-1.237954071,-0.454897909,-0.065012449"
"1337.3,-64.07231485,0.316762947,-1.819947594,-1.097227308,-0.456907159,-0.044712066"
"1337.4,-64.07088979,0.319020096,-1.860418995,-0.948690757,-0.457031009,-0.02409244"
"1337.5,-64.06995442,0.319191443,-1.901791464,-0.793204596,-0.455216794,-0.003303755"
"1337.6,-64.06950444,0.317205888,-1.943833416,-0.631733801,-0.451378868,0.017468567"
"1337.7,-64.06953489,0.313014661,-1.986313515,-0.465291589,-0.445447355,0.038044907"
"1337.8,-64.07004691,0.306611778,-2.028998116,-0.294898967,-0.437392908,0.058275848"
"1337.9,-64.07104797,0.298029128,-2.071649838,-0.12157706,-0.427220809,0.078040901"
"1338,-64.07253723,0.287321253,-2.114028926,0.053640547,-0.414953362,0.09723468"
"1338.1,-64.07451326,0.274562177,-2.155896234,0.229704945,-0.400627067,0.115762715"
"1338.2,-64.07700381,0.259862695,-2.197015004,0.405576953,-0.384314921,0.133558546"
"1338.3,-64.0800114,0.243395633,-2.237149245,0.580271207,-0.36615745,0.150611461"
"1338.4,-64.0835741,0.225403131,-2.276059941,0.75288711,-0.346371406,0.166979289"
"1338.5,-64.08773616,0.206168798,-2.313501861,0.922595486,-0.325216042,0.182766311"
"1338.6,-64.09251219,0.185961856,-2.349225382,1.088579328,-0.302925987,0.198069256"
"1338.7,-64.09790449,0.164982885,-2.382983196,1.249959836,-0.279647368,0.212919688"
"1338.8,-64.10386558,0.143344646,-2.414539978,1.405756451,-0.255416952,0.227257469"
"1338.9,-64.11034272,0.12109962,-2.443679339,1.554906972,-0.230197972,0.240951812"
"1339,-64.11727568,0.09829496,-2.470205044,1.696339379,-0.203947901,0.253854706"
"1339.1,-64.1246102,0.075015876,-2.493936822,1.829044192,-0.17667114,0.265848358"
"1339.2,-64.13230572,0.051386476,-2.514705108,1.952101789,-0.148419771,0.27685286"
"1339.3,-64.14030648,0.02752776,-2.532349613,2.064646871,-0.119242723,0.286788251"
"1339.4,-64.14853602,0.00350502,-2.546724625,2.165800906,-0.089123563,0.295520087"
"1339.5,-64.15689789,-0.020692806,-2.557707992,2.254630077,-0.05795791,0.302832018"
"1339.6,-64.16528946,-0.045119652,-2.565208182,2.330171329,-0.025596539,0.308452544"
"1339.7,-64.17360664,-0.069800068,-2.569164864,2.39152329,0.008065698,0.312125958"
"1339.8,-64.18179473,-0.094662297,-2.569542287,2.437953208,0.043008774,0.313685509"
"1339.9,-64.18980192,-0.119519214,-2.566319074,2.468955864,0.079065403,0.313083412"
"1340,-64.19762675,-0.144109023,-2.559482168,2.484233076,0.115970889,0.310359981"
"1340.1,-64.20522944,-0.168168106,-2.549027321,2.483612169,0.153450792,0.305574259"
"1340.2,-64.21258751,-0.191488645,-2.534966526,2.46696401,0.191288519,0.298743376"
"1340.3,-64.21962732,-0.213926451,-2.517336266,2.434172058,0.229332006,0.289828645"
"1340.4,-64.22629868,-0.23536034,-2.496201381,2.385175056,0.267442594,0.278772944"
"1340.5,-64.23255742,-0.255639237,-2.471652285,2.32003917,0.305429865,0.265557221"
"1340.6,-64.23835686,-0.27455882,-2.443797727,2.239010929,0.343023599,0.250232038"
"1340.7,-64.24369462,-0.291887988,-2.412759511,2.142503984,0.379906247,0.232899579"
"1340.8,-64.248531,-0.307427602,-2.378672764,2.031031241,0.415783177,0.213658763"
"1340.9,-64.25282145,-0.3210602,-2.341692129,1.905128657,0.450441371,0.192552758"
"1341,-64.25649384,-0.332755506,-2.301999749,1.765323543,0.483753644,0.169557699"
"1341.1,-64.25948472,-0.342524919,-2.259809316,1.612174053,0.515621706,0.144624066"
"1341.2,-64.26174411,-0.350352728,-2.215363057,1.446355096,0.545892464,0.117747565"
"1341.3,-64.26324866,-0.356144945,-2.168923139,1.268739762,0.57429746,0.089028134"
"1341.4,-64.26401673,-0.35972616,-2.120761508,1.080428351,0.600450734,0.058683938"
"1341.5,-64.26407208,-0.360884431,-2.071153432,0.882708836,0.623905177,0.027014619"
"1341.6,-64.26344664,-0.35943955,-2.020377267,0.676969611,0.644236249,-0.005664345"
"1341.7,-64.26214478,-0.355300255,-1.968719212,0.464609691,0.661111405,-0.039082369"
"1341.8,-64.26013667,-0.348486857,-1.916479884,0.246981428,0.674317523,-0.073043304"
"1341.9,-64.25740339,-0.339114906,-1.863979162,0.025383546,0.683741156,-0.107416031"
"1342,-64.25391235,-0.327351625,-1.811557032,-0.19890414,0.689317098,-0.142095416"
"1342.1,-64.24965326,-0.313364042,-1.759570093,-0.424564079,0.690968083,-0.176951712"
"1342.2,-64.24462121,-0.297277028,-1.708384791,-0.650186998,0.688556973,-0.211786264"
"1342.3,-64.23886923,-0.279152407,-1.658368997,-0.874239241,0.681866216,-0.246307294"
"1342.4,-64.23246289,-0.258996238,-1.609884077,-1.09506502,0.670610544,-0.280133325"
"1342.5,-64.22548183,-0.236790605,-1.563279366,-1.310925571,0.654480626,-0.312823705"
"1342.6,-64.21800658,-0.212538942,-1.518890304,-1.520066284,0.633201758,-0.343926065"
"1342.7,-64.21012045,-0.186305837,-1.477039964,-1.720787401,0.606585525,-0.373022777"
"1342.8,-64.20187232,-0.158232897,-1.438042227,-1.91149418,0.574552311,-0.399756004"
"1342.9,-64.19332957,-0.128523264,-1.402203987,-2.090704897,0.537115831,-0.423821882"
"1343,-64.18453086,-0.097403871,-1.369823084,-2.257025126,0.494341344,-0.44494"
"1343.1,-64.17556089,-0.065086671,-1.341183319,-2.409106118,0.446303157,-0.462818207"
"1343.2,-64.16650409,-0.031750116,-1.316546925,-2.545624097,0.393067435,-0.477135298"
"1343.3,-64.15746047,0.00245193,-1.296148081,-2.665291359,0.334707897,-0.487551603"
"1343.4,-64.14852407,0.037363823,-1.280189637,-2.766899174,0.271341911,-0.49373874"
"1343.5,-64.13978426,0.072804036,-1.268842844,-2.849362396,0.20316307,-0.495411069"
"1343.6,-64.13133393,0.108556841,-1.262247417,-2.911751905,0.130453878,-0.49234138"
"1343.7,-64.12325402,0.144379378,-1.260511254,-2.953300159,0.053579572,-0.484361691"
"1343.8,-64.11559801,0.180010159,-1.263707888,-2.973402473,-0.027019988,-0.471359465"
"1343.9,-64.10844558,0.215166037,-1.271874379,-2.971627264,-0.110824902,-0.453285024"
"1344,-64.101827,0.249526464,-1.28501032,-2.947745508,-0.197215202,-0.430172197"
"1344.1,-64.09577717,0.282717936,-1.303079921,-2.901765955,-0.285452228,-0.402160658"
"1344.2,-64.09029735,0.314315333,-1.3260153,-2.833952208,-0.374681606,-0.369502509"
"1344.3,-64.08537671,0.34386709,-1.353718394,-2.7448065,-0.463965786,-0.332543955"
"1344.4,-64.08101339,0.370933998,-1.386060593,-2.635026364,-0.552332906,-0.291689979"
"1344.5,-64.07719762,0.39512087,-1.42287916,-2.505459383,-0.638817988,-0.247372056"
"1344.6,-64.07392647,0.416084801,-1.463973456,-2.357081207,-0.722475106,-0.200037378"
"1344.7,-64.07120434,0.433518864,-1.509103832,-2.191006011,-0.802361852,-0.15016295"
"1344.8,-64.06901319,0.447126273,-1.557993892,-2.008518511,-0.877513409,-0.098281153"
"1344.9,-64.06732811,0.456606838,-1.610335606,-1.811095095,-0.94693209,-0.044995739"
"1345,-64.06611648,0.461667153,-1.665795018,-1.600396886,-1.0096074,0.0090265"
"1345.1,-64.06532095,0.46205282,-1.724015917,-1.378227801,-1.064562676,0.063088116"
"1345.2,-64.06493386,0.457588078,-1.784620508,-1.146473933,-1.110910525,0.116504764"
"1345.3,-64.0649346,0.448207972,-1.847208338,-0.907041758,-1.147899414,0.168644374"
"1345.4,-64.06533463,0.433973018,-1.911354529,-0.661813421,-1.174939066,0.218951559"
"1345.5,-64.06616982,0.415066791,-1.976608943,-0.412622347,-1.191604941,0.266955142"
"1345.6,-64.06747046,0.391779994,-2.042496788,-0.161246559,-1.19762746,0.312262268"
"1345.7,-64.06928501,0.36448544,-2.108521002,0.090583683,-1.192869914,0.35454274"
"1345.8,-64.07166584,0.333608102,-2.174166368,0.341168589,-1.177300924,0.393507449"
"1345.9,-64.07463973,0.299594516,-2.238905572,0.588816788,-1.150965742,0.428884733"
"1346,-64.07821629,0.26288866,-2.30220658,0.831827288,-1.113966074,0.460402295"
"1346.1,-64.08238807,0.22392072,-2.363540744,1.068485872,-1.066454531,0.487780948"
"1346.2,-64.08715321,0.183110291,-2.422389769,1.297080778,-1.008646371,0.510743564"
"1346.3,-64.09247661,0.140877989,-2.478251366,1.515933592,-0.940840629,0.529033529"
"1346.4,-64.09832,0.097655794,-2.530643242,1.723433032,-0.86343751,0.54243356"
"1346.5,-64.10465701,0.053888005,-2.579106112,1.918058845,-0.776944744,0.550775569"
"1346.6,-64.11143538,0.010022987,-2.623207984,2.098392488,-0.68197091,0.553940721"
"1346.7,-64.1186154,-0.033497101,-2.662548939,2.263121069,-0.57921557,0.551855913"
"1346.8,-64.12614716,-0.076239703,-2.696766348,2.411045891,-0.46946713,0.54449553"
"1346.9,-64.13397021,-0.117774417,-2.725539436,2.54110614,-0.353612073,0.531894045"
"1347,-64.14204362,-0.157659453,-2.748591363,2.652411116,-0.232650464,0.514165061"
"1347.1,-64.15032268,-0.195430775,-2.765690235,2.744274813,-0.107706053,0.491518822"
"1347.2,-64.15878955,-0.230603246,-2.77664799,2.816235125,0.019979062,0.464268022"
"1347.3,-64.16741585,-0.262687672,-2.781319845,2.868053635,0.149070933,0.432816895"
"1347.4,-64.17617168,-0.291223104,-2.779604729,2.899690004,0.278189523,0.397632936"
"1347.5,-64.1850122,-0.31582008,-2.771447261,2.911254795,0.405968515,0.359205198"
"1347.6,-64.19387206,-0.336206863,-2.756842161,2.902949285,0.531119619,0.317995572"
"1347.7,-64.20264425,-0.352267529,-2.735841057,2.875003566,0.652486851,0.274394446"
"1347.8,-64.21120394,-0.364056367,-2.708560082,2.827635564,0.769073751,0.228696265"
"1347.9,-64.21937751,-0.371778032,-2.675186263,2.761051038,0.88002852,0.181108482"
"1348,-64.22700183,-0.375731975,-2.635979957,2.67549246,0.984588204,0.131797051"
"1348.1,-64.23392174,-0.376239443,-2.591271281,2.57132311,1.08200271,0.080953797"
"1348.2,-64.24002612,-0.373581914,-2.541450372,2.449113097,1.171474666,0.028856952"
"1348.3,-64.24523213,-0.367977971,-2.486956036,2.309682042,1.252146777,-0.024104608"
"1348.4,-64.2494942,-0.359605243,-2.42826597,2.154080728,1.323143072,-0.077453745"
"1348.5,-64.25276821,-0.3486464,-2.365892588,1.983524928,1.383639231,-0.130676993"
"1348.6,-64.25502858,-0.335322264,-2.300383179,1.799329667,1.432915311,-0.183269677"
"1348.7,-64.25625316,-0.319883545,-2.232320444,1.602885743,1.470357554,-0.234741942"
"1348.8,-64.25643678,-0.302560262,-2.162318674,1.395699211,1.495409408,-0.284580259"
"1348.9,-64.25563484,-0.283499691,-2.091012803,1.179461612,1.507508447,-0.332191133"
"1349,-64.25393191,-0.262735348,-2.019042835,0.956097564,1.506062262,-0.376870682"
"1349.1,-64.25145848,-0.240213496,-1.947038892,0.727742515,1.490491671,-0.417830286"
"1349.2,-64.24833358,-0.215868465,-1.875612381,0.496643492,1.460332331,-0.454275401"
"1349.3,-64.24467652,-0.189708946,-1.805355015,0.265023746,1.415346144,-0.485502866"
"1349.4,-64.24057144,-0.161871846,-1.736842918,0.034969268,1.355590313,-0.510971361"
"1349.5,-64.23605996,-0.132622076,-1.670640753,-0.191620397,1.281419901,-0.530319046"
"1349.6,-64.2311776,-0.102308721,-1.607300976,-0.413016016,1.193435965,-0.543333544"
"1349.7,-64.22596669,-0.071310166,-1.547357852,-0.627611782,1.092419282,-0.549904933"
"1349.8,-64.22045952,-0.03999784,-1.491318321,-0.833889845,0.97928691,-0.549992925"
"1349.9,-64.21470845,-0.008728259,-1.439653744,-1.030417599,0.855080293,-0.543620466"
"1350,-64.20874783,0.022148905,-1.392794306,-1.215870469,0.72097065,-0.530884671"
"1350.1,-64.2026321,0.05228609,-1.351125579,-1.389054291,0.578259076,-0.511965474"
"1350.2,-64.19640452,0.081346227,-1.314986049,-1.548911773,0.428357742,-0.487119967"
"1350.3,-64.1901113,0.109018084,-1.284662599,-1.694513477,0.272762297,-0.456667995"
"1350.4,-64.18380078,0.135023955,-1.260386293,-1.825052373,0.113031573,-0.420982258"
"1350.5,-64.17752325,0.159111432,-1.242328173,-1.939856967,-0.049214298,-0.38049359"
"1350.6,-64.17131595,0.181033844,-1.23059899,-2.038422787,-0.212284227,-0.335708067"
"1350.7,-64.16520304,0.200535247,-1.225250603,-2.120442046,-0.374413441,-0.287220954"
"1350.8,-64.15921007,0.217353798,-1.226279681,-2.185813573,-0.5337843,-0.235712736"
"1350.9,-64.15332405,0.231246027,-1.233629654,-2.234619757,-0.688572981,-0.181922089"
"1351,-64.14758291,0.242021446,-1.24719088,-2.267083433,-0.83700932,-0.12660512"
"1351.1,-64.14200496,0.249572486,-1.266798552,-2.283517295,-0.977430059,-0.070496177"
"1351.2,-64.136626,0.253886348,-1.292230318,-2.284292308,-1.108310784,-0.014283698"
"1351.3,-64.13149922,0.255036268,-1.323205045,-2.269828529,-1.228272705,0.041393624"
"1351.4,-64.12667294,0.253155994,-1.359383983,-2.24061026,-1.336068778,0.095933062"
"1351.5,-64.12219914,0.24840585,-1.400375165,-2.197217428,-1.430559963,0.148743964"
"1351.6,-64.11809623,0.240940252,-1.445740327,-2.140360585,-1.510693663,0.199223385"
"1351.7,-64.11437226,0.230887908,-1.495003948,-2.070903751,-1.57549551,0.246742078"
"1351.8,-64.11101679,0.218352772,-1.547662967,-1.989865264,-1.624087183,0.290650803"
"1351.9,-64.10799953,0.203439019,-1.60319498,-1.89838043,-1.655730276,0.33031131"
"1352,-64.10530647,0.186291903,-1.661062991,-1.797638982,-1.669888724,0.365146022"
"1352.1,-64.10294579,0.167135506,-1.720717035,-1.688809842,-1.666283345,0.394687951"
"1352.2,-64.10092434,0.146285924,-1.781593398,-1.572991926,-1.644916486,0.418608794"
"1352.3,-64.09926367,0.12412895,-1.843115383,-1.451206558,-1.606049187,0.436710636"
"1352.4,-64.09800962,0.101069468,-1.904697982,-1.324437179,-1.550145156,0.448885902"
"1352.5,-64.09714283,0.077477189,-1.96575747,-1.193687509,-1.47780705,0.455067703"
"1352.6,-64.09666381,0.053655814,-2.025723873,-1.060022094,-1.389740725,0.455199291"
"1352.7,-64.09653914,0.02985018,-2.084052561,-0.924561513,-1.286764097,0.449239684"
"1352.8,-64.09672292,0.006283889,-2.140231931,-0.788431201,-1.169848548,0.437201343"
"1352.9,-64.09720077,-0.016795802,-2.193786036,-0.652688822,-1.040167161,0.419198725"
"1353,-64.09795844,-0.03909081,-2.244273883,-0.518264456,-0.899118312,0.395481347"
"1353.1,-64.09900495,-0.060254637,-2.291288363,-0.385936344,-0.748311417,0.366437274"
"1353.2,-64.10035875,-0.079919115,-2.334457173,-0.256343936,-0.589520778,0.332569194"
"1353.3,-64.10204176,-0.09772935,-2.373446405,-0.130021442,-0.424629179,0.29445874"
"1353.4,-64.10406563,-0.113371141,-2.407965548,-0.007430036,-0.255578822,0.252734395"
"1353.5,-64.10643274,-0.126583707,-2.437772579,0.111023925,-0.084338989,0.208052458"
"1353.6,-64.1091367,-0.137159261,-2.462677498,0.224986938,0.087112013,0.161090212"
"1353.7,-64.11217802,-0.144936336,-2.482544026,0.334166178,0.256798251,0.112545629"
"1353.8,-64.11553399,-0.149793386,-2.497289782,0.438338542,0.422759334,0.063136835"
"1353.9,-64.11919758,-0.151648023,-2.506884894,0.537352967,0.583070998,0.013595996"
"1354,-64.12315573,-0.150464418,-2.511350926,0.631121379,0.735875937,-0.035345835"
"1354.1,-64.12737555,-0.146268196,-2.510759858,0.719595701,0.879423728,-0.082982523"
"1354.2,-64.13182118,-0.139162633,-2.505233965,0.802737993,1.012111625,-0.128660193"
"1354.3,-64.1364474,-0.129336427,-2.494946979,0.880494414,1.132514627,-0.171797921"
"1354.4,-64.14119246,-0.117054018,-2.480124196,0.952789618,1.23939332,-0.211891705"
"1354.5,-64.1459778,-0.10262834,-2.461040448,1.019545539,1.331679955,-0.248499651"
"1354.6,-64.15076085,-0.086387395,-2.438014833,1.080715646,1.40845651,-0.281218392"
"1354.7,-64.15548903,-0.068652308,-2.411402942,1.136310825,1.468944666,-0.309668184"
"1354.8,-64.16012336,-0.049738011,-2.381589267,1.186397882,1.512523194,-0.333500021"
"1354.9,-64.16462457,-0.029971245,-2.348981598,1.231069561,1.538762326,-0.352421353"
"1355,-64.16896181,-0.009705756,-2.314008698,1.270408142,1.547453741,-0.366221803"
"1355.1,-64.17308213,0.010685769,-2.277118082,1.304475098,1.538608113,-0.374776055"
"1355.2,-64.17697027,0.030846314,-2.238771622,1.333337983,1.512419567,-0.378018154"
"1355.3,-64.18061645,0.0504763,-2.199436578,1.357120382,1.469220008,-0.375903383"
"1355.4,-64.18402324,0.069352279,-2.159573909,1.376032535,1.4094582,-0.368388681"
"1355.5,-64.18721407,0.087304921,-2.119627924,1.390353307,1.333727304,-0.355452596"
"1355.6,-64.19021237,0.10416667,-2.080021135,1.400360175,1.24282485,-0.337148329"
"1355.7,-64.19301273,0.119723094,-2.04115488,1.406249932,1.137804502,-0.313657681"
"1355.8,-64.19559607,0.133701063,-2.003412487,1.408094404,1.019980323,-0.285310422"
"1355.9,-64.19791996,0.14580131,-1.967159896,1.405859544,0.89087518,-0.252556703"
"1356,-64.19996908,0.15575067,-1.932741005,1.399464033,0.752143473,-0.215913766"
